@test|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
test	NC_008463	Chromosome	PA14_41780	gene	3728917	3729678	-	
test	NC_008463	Chromosome	PA14_41790	gene	3729757	3730194	-	
test	NC_008463	Chromosome	PA14_41800	gene	3730426	3733149	-	
test	NC_008463	Chromosome	PA14_41810	gene	3733152	3735857	-	
test	NC_008463	Chromosome	PA14_41820	gene	3736022	3737383	+	pabB
test	NC_008463	Chromosome	PA14_41830	gene	3737426	3738043	-	thrH
test	NC_008463	Chromosome	PA14_41840	gene	3738178	3738981	+	cysH
test	NC_008463	Chromosome	PA14_41860	gene	3739046	3739393	+	
test	NC_008463	Chromosome	PA14_41870	gene	3739450	3740424	-	cysB
test	NC_008463	Chromosome	PA14_41880	gene	3740556	3741053	-	
test	NC_008463	Chromosome	PA14_41900	gene	3741216	3742163	-	panE
test	NC_008463	Chromosome	PA14_41910	gene	3742163	3742540	-	
test	NC_008463	Chromosome	PA14_41920	gene	3742858	3743934	+	aroF-1
test	NC_008463	Chromosome	PA14_41930	gene	3743992	3744477	-	
test	NC_008463	Chromosome	PA14_41950	gene	3744661	3745350	+	
test	NC_008463	Chromosome	PA14_41960	gene	3745500	3745688	+	
test	NC_008463	Chromosome	PA14_41970	gene	3745760	3746266	-	
test	NC_008463	Chromosome	PA14_41980	gene	3746487	3746975	+	
test	NC_008463	Chromosome	PA14_41990	gene	3747130	3747348	+	
test	NC_008463	Chromosome	PA14_42000	gene	3747376	3747615	+	
test	NC_008463	Chromosome	PA14_42010	gene	3747673	3748395	-	
test	NC_008463	Chromosome	PA14_42020	gene	3748639	3749010	+	arsC
test	NC_008463	Chromosome	PA14_42030	gene	3749019	3750017	-	
test	NC_008463	Chromosome	PA14_42050	gene	3750040	3751011	-	
test	NC_008463	Chromosome	PA14_42060	gene	3751162	3752076	+	
test	NC_008463	Chromosome	PA14_42080	gene	3752461	3754605	-	fadB
test	NC_008463	Chromosome	PA14_42090	gene	3754619	3755824	-	
test	NC_008463	Chromosome	PA14_42100	gene	3756395	3757282	-	
test	NC_008463	Chromosome	PA14_42120	gene	3757395	3758216	+	
test	NC_008463	Chromosome	PA14_42130	gene	3758224	3758955	-	
test	NC_008463	Chromosome	PA14_42140	gene	3759037	3759837	-	
test	NC_008463	Chromosome	PA14_42150	gene	3759834	3760787	-	
test	NC_008463	Chromosome	PA14_42160	gene	3760790	3762202	-	
test	NC_008463	Chromosome	PA14_42180	gene	3762552	3763238	-	
test	NC_008463	Chromosome	PA14_42200	gene	3763348	3763689	-	
test	NC_008463	Chromosome	PA14_42220	gene	3764042	3766099	+	
test	NC_008463	Chromosome	PA14_42230	gene	3766270	3768564	+	bglX
test	NC_008463	Chromosome	PA14_42250	gene	3768667	3769311	-	pscL
test	NC_008463	Chromosome	PA14_42260	gene	3769290	3769910	-	pscK
test	NC_008463	Chromosome	PA14_42270	gene	3769919	3770665	-	pscJ
test	NC_008463	Chromosome	PA14_42280	gene	3770662	3771000	-	pscI
test	NC_008463	Chromosome	PA14_42290	gene	3771000	3771431	-	pscH
test	NC_008463	Chromosome	PA14_42300	gene	3771428	3771775	-	pscG
test	NC_008463	Chromosome	PA14_42310	gene	3771778	3772035	-	pscF
test	NC_008463	Chromosome	PA14_42320	gene	3772038	3772241	-	pscE
test	NC_008463	Chromosome	PA14_42340	gene	3772204	3773502	-	pscD
test	NC_008463	Chromosome	PA14_42350	gene	3773504	3775306	-	pscC
test	NC_008463	Chromosome	PA14_42360	gene	3775306	3775728	-	pscB
test	NC_008463	Chromosome	PA14_42380	gene	3775762	3776592	-	exsD
test	NC_008463	Chromosome	PA14_42390	gene	3776690	3777526	-	exsA
test	NC_008463	Chromosome	PA14_42400	gene	3777824	3778237	-	exsB
test	NC_008463	Chromosome	PA14_42410	gene	3778246	3778491	-	
test	NC_008463	Chromosome	PA14_42430	gene	3778500	3778937	-	exsC
test	NC_008463	Chromosome	PA14_42440	gene	3779064	3779951	-	popD
test	NC_008463	Chromosome	PA14_42450	gene	3779963	3781135	-	popB
test	NC_008463	Chromosome	PA14_42460	gene	3781116	3781622	-	pcrH
test	NC_008463	Chromosome	PA14_42470	gene	3781631	3782515	-	pcrV
test	NC_008463	Chromosome	PA14_42480	gene	3782525	3782821	-	pcrG
test	NC_008463	Chromosome	PA14_42490	gene	3782849	3783283	-	pcrR
test	NC_008463	Chromosome	PA14_42500	gene	3783280	3785400	-	pcrD
test	NC_008463	Chromosome	PA14_42510	gene	3785397	3785726	-	pcr4
test	NC_008463	Chromosome	PA14_42520	gene	3785731	3786096	-	pcr3
test	NC_008463	Chromosome	PA14_42530	gene	3786093	3786464	-	pcr2
test	NC_008463	Chromosome	PA14_42540	gene	3786451	3786729	-	pcr1
test	NC_008463	Chromosome	PA14_42550	gene	3786710	3787576	-	popN
test	NC_008463	Chromosome	PA14_42570	gene	3787767	3789089	+	pscN
test	NC_008463	Chromosome	PA14_42580	gene	3789086	3789562	+	pscO
test	NC_008463	Chromosome	PA14_42600	gene	3789550	3790668	+	pscP
test	NC_008463	Chromosome	PA14_42610	gene	3790665	3791594	+	pscQ
test	NC_008463	Chromosome	PA14_42620	gene	3791591	3792244	+	pscR
test	NC_008463	Chromosome	PA14_42630	gene	3792247	3792513	+	pscS
test	NC_008463	Chromosome	PA14_42640	gene	3792510	3793298	+	pscT
test	NC_008463	Chromosome	PA14_42660	gene	3793295	3794344	+	pscU
test	NC_008463	Chromosome	PA14_42670	gene	3794450	3796552	-	
test	NC_008463	Chromosome	PA14_42680	gene	3796555	3797424	-	
test	NC_008463	Chromosome	PA14_42690	gene	3797585	3798445	-	speE
test	NC_008463	Chromosome	PA14_42700	gene	3798594	3799487	+	alkA
test	NC_008463	Chromosome	PA14_42710	gene	3799503	3799694	-	
test	NC_008463	Chromosome	PA14_42720	gene	3799743	3800420	-	masA
test	NC_008463	Chromosome	PA14_42730	gene	3800493	3801038	-	
test	NC_008463	Chromosome	PA14_42740	gene	3801035	3801652	-	
test	NC_008463	Chromosome	PA14_42750	gene	3801649	3802800	-	
test	NC_008463	Chromosome	PA14_42760	gene	3802844	3803935	-	aroC
test	NC_008463	Chromosome	PA14_42770	gene	3804043	3805026	+	
test	NC_008463	Chromosome	PA14_42780	gene	3805104	3805883	+	
test	NC_008463	Chromosome	PA14_42790	gene	3805908	3806822	-	
test	NC_008463	Chromosome	PA14_42820	gene	3806993	3807589	+	
test	NC_008463	Chromosome	PA14_42830	gene	3807762	3808082	+	
test	NC_008463	Chromosome	PA14_42840	gene	3808139	3808696	+	
test	NC_008463	Chromosome	PA14_42850	gene	3808774	3809319	+	folE
test	NC_008463	Chromosome	PA14_42860	gene	3809384	3809845	-	
test	NC_008463	Chromosome	PA14_42870	gene	3810092	3810472	+	
test	NC_008463	Chromosome	PA14_42880	gene	3810500	3811489	-	stk1
test	NC_008463	Chromosome	PA14_42890	gene	3811486	3812214	-	stp1
test	NC_008463	Chromosome	PA14_42900	gene	3812214	3815741	-	
test	NC_008463	Chromosome	PA14_42910	gene	3815757	3816626	-	
test	NC_008463	Chromosome	PA14_42920	gene	3816629	3817960	-	
test	NC_008463	Chromosome	PA14_42940	gene	3817957	3818463	-	
test	NC_008463	Chromosome	PA14_42950	gene	3818469	3819662	-	
test	NC_008463	Chromosome	PA14_42960	gene	3819680	3819820	-	
test	NC_008463	Chromosome	PA14_42970	gene	3819909	3821420	-	
test	NC_008463	Chromosome	PA14_42980	gene	3821431	3824064	-	
test	NC_008463	Chromosome	PA14_42990	gene	3824071	3825078	-	
test	NC_008463	Chromosome	PA14_43000	gene	3825042	3826622	-	
test	NC_008463	Chromosome	PA14_43020	gene	3827167	3827574	-	
test	NC_008463	Chromosome	PA14_43030	gene	3827587	3829062	-	
test	NC_008463	Chromosome	PA14_43040	gene	3829090	3829596	-	
test	NC_008463	Chromosome	PA14_43050	gene	3829632	3831188	-	
test	NC_008463	Chromosome	PA14_43070	gene	3831886	3832404	+	hcpD
test	NC_008463	Chromosome	PA14_43080	gene	3832600	3834642	+	
test	NC_008463	Chromosome	PA14_43090	gene	3834632	3835372	+	
test	NC_008463	Chromosome	PA14_43100	gene	3835369	3840213	+	
test	NC_008463	Chromosome	PA14_43110	gene	3841020	3841622	-	
test	NC_008463	Chromosome	PA14_43130	gene	3841678	3842844	-	
test	NC_008463	Chromosome	PA14_43140	gene	3842926	3843402	+	
test	NC_008463	Chromosome	PA14_43150	gene	3843452	3844087	-	
test	NC_008463	Chromosome	PA14_43160	gene	3844318	3845520	+	benE
test	NC_008463	Chromosome	PA14_43170	gene	3845527	3846420	-	
test	NC_008463	Chromosome	PA14_43180	gene	3846579	3847340	-	
test	NC_008463	Chromosome	PA14_43190	gene	3847591	3848595	+	
test	NC_008463	Chromosome	PA14_43200	gene	3848759	3850480	+	
test	NC_008463	Chromosome	PA14_43220	gene	3850461	3852419	-	
test	NC_008463	Chromosome	PA14_43230	gene	3852621	3853028	+	
test	NC_008463	Chromosome	PA14_43240	gene	3853035	3853643	-	
test	NC_008463	Chromosome	PA14_43250	gene	3853781	3854128	+	
test	NC_008463	Chromosome	PA14_43270	gene	3854107	3855216	-	ybbB
test	NC_008463	Chromosome	PA14_43280	gene	3855216	3856250	-	selD
test	NC_008463	Chromosome	PA14_43290	gene	3856334	3856612	-	
test	NC_008463	Chromosome	PA14_43300	gene	3856727	3857764	+	
test	NC_008463	Chromosome	PA14_43310	gene	3857768	3858373	-	
test	NC_008463	Chromosome	PA14_43320	gene	3858484	3859392	-	glsA
test	NC_008463	Chromosome	PA14_43340	gene	3859513	3860205	-	kdpE
test	NC_008463	Chromosome	PA14_43350	gene	3860306	3862963	-	kdpD
test	NC_008463	Chromosome	PA14_43370	gene	3863071	3863622	-	kdpC
test	NC_008463	Chromosome	PA14_43380	gene	3863676	3865748	-	kdpB
test	NC_008463	Chromosome	PA14_43400	gene	3865760	3867454	-	kdpA
test	NC_008463	Chromosome	PA14_43405	gene	3867465	3867554	-	kdbF
test	NC_008463	Chromosome	PA14_43420	gene	3867742	3868896	-	
test	NC_008463	Chromosome	PA14_43430	gene	3868951	3869817	-	
test	NC_008463	Chromosome	PA14_43440	gene	3870059	3870844	+	
test	NC_008463	Chromosome	PA14_43460	gene	3870848	3872377	+	paaH
test	NC_008463	Chromosome	PA14_43480	gene	3872515	3873162	+	
test	NC_008463	Chromosome	PA14_43490	gene	3873178	3874452	+	
test	NC_008463	Chromosome	PA14_43510	gene	3874504	3875571	-	
test	NC_008463	Chromosome	PA14_43520	gene	3875737	3876543	-	
test	NC_008463	Chromosome	PA14_43530	gene	3876552	3877214	-	
test	NC_008463	Chromosome	PA14_43540	gene	3877294	3878154	-	
test	NC_008463	Chromosome	PA14_43550	gene	3878151	3878963	-	
test	NC_008463	Chromosome	PA14_43570	gene	3879065	3879706	-	
test	NC_008463	Chromosome	PA14_43580	gene	3879747	3880571	-	
test	NC_008463	Chromosome	PA14_43600	gene	3880629	3881066	-	
test	NC_008463	Chromosome	PA14_43610	gene	3881119	3882786	-	
test	NC_008463	Chromosome	PA14_43620	gene	3882913	3883377	-	sixA
test	NC_008463	Chromosome	PA14_43630	gene	3883374	3883715	-	
test	NC_008463	Chromosome	PA14_43640	gene	3883729	3884751	-	gpsA
test	NC_008463	Chromosome	PA14_43650	gene	3884902	3887019	+	
test	NC_008463	Chromosome	PA14_43660	gene	3887191	3887949	+	
test	NC_008463	Chromosome	PA14_43670	gene	3887946	3889901	+	
test	NC_008463	Chromosome	PA14_43680	gene	3890090	3890605	+	fabA
test	NC_008463	Chromosome	PA14_43690	gene	3890617	3891834	+	fabB
test	NC_008463	Chromosome	PA14_43710	gene	3891988	3893613	+	
test	NC_008463	Chromosome	PA14_43720	gene	3893718	3894158	+	
test	NC_008463	Chromosome	PA14_43730	gene	3894332	3894808	-	
test	NC_008463	Chromosome	PA14_43760	gene	3895910	3896815	+	
test	NC_008463	Chromosome	PA14_43740	gene	3894877	3895911	-	
test	NC_008463	Chromosome	PA14_43770	gene	3896854	3897276	+	
test	NC_008463	Chromosome	PA14_43780	gene	3897484	3897975	+	
test	NC_008463	Chromosome	PA14_43790	gene	3897972	3900218	+	
test	NC_008463	Chromosome	PA14_43810	gene	3900268	3901569	+	
test	NC_008463	Chromosome	PA14_43820	gene	3901580	3902362	-	
test	NC_008463	Chromosome	PA14_43830	gene	3902443	3903264	+	panB
test	NC_008463	Chromosome	PA14_43840	gene	3903275	3904000	-	
test	NC_008463	Chromosome	PA14_43850	gene	3904068	3905972	-	htpG
test	NC_008463	Chromosome	PA14_43870	gene	3906090	3907319	-	
test	NC_008463	Chromosome	PA14_43880	gene	3907356	3907802	-	
test	NC_008463	Chromosome	PA14_43890	gene	3907799	3908272	-	
test	NC_008463	Chromosome	PA14_43900	gene	3908445	3908681	+	
test	NC_008463	Chromosome	PA14_43910	gene	3908740	3909504	-	
test	NC_008463	Chromosome	PA14_43920	gene	3909651	3910964	-	braB
test	NC_008463	Chromosome	PA14_43940	gene	3911275	3912162	-	sucD
test	NC_008463	Chromosome	PA14_43950	gene	3912162	3913328	-	sucC
test	NC_008463	Chromosome	PA14_43970	gene	3913657	3915093	-	lpdG
test	NC_008463	Chromosome	PA14_44000	gene	3915162	3916391	-	sucB
test	NC_008463	Chromosome	PA14_44010	gene	3916434	3919265	-	sucA
test	NC_008463	Chromosome	PA14_44020	gene	3919522	3920229	-	sdhB
test	NC_008463	Chromosome	PA14_44030	gene	3920241	3922013	-	sdhA
test	NC_008463	Chromosome	PA14_44050	gene	3922017	3922385	-	sdhD
test	NC_008463	Chromosome	PA14_44060	gene	3922379	3922765	-	sdhC
test	NC_008463	Chromosome	PA14_44070	gene	3923114	3924400	+	gltA
test	NC_008463	Chromosome	PA14_44080	gene	3924515	3925123	-	
test	NC_008463	Chromosome	PA14_44090	gene	3925257	3925511	-	
test	NC_008463	Chromosome	PA14_44100	gene	3925615	3926370	-	
test	NC_008463	Chromosome	PA14_44110	gene	3926483	3926824	+	
test	NC_008463	Chromosome	PA14_44120	gene	3926831	3927697	-	
test	NC_008463	Chromosome	PA14_44130	gene	3927801	3928352	+	
test	NC_008463	Chromosome	PA14_44140	gene	3928447	3928728	+	yaiE
test	NC_008463	Chromosome	PA14_44150	gene	3928846	3929442	-	yijF
test	NC_008463	Chromosome	PA14_44160	gene	3929453	3930598	-	
test	NC_008463	Chromosome	PA14_44170	gene	3930808	3930987	+	
test	NC_008463	Chromosome	PA14_44180	gene	3931056	3931937	-	
test	NC_008463	Chromosome	PA14_44190	gene	3932315	3933703	+	
test	NC_008463	Chromosome	PA14_44200	gene	3933756	3934109	+	
test	NC_008463	Chromosome	PA14_44210	gene	3934120	3935517	+	
test	NC_008463	Chromosome	PA14_44230	gene	3935669	3935857	+	
test	NC_008463	Chromosome	PA14_44240	gene	3935985	3937349	+	
test	NC_008463	Chromosome	PA14_44260	gene	3937420	3938730	+	
test	NC_008463	Chromosome	PA14_44270	gene	3938762	3939001	-	
test	NC_008463	Chromosome	PA14_44280	gene	3939086	3940144	-	ygdE
test	NC_008463	Chromosome	PA14_44290	gene	3940471	3943203	+	acnA
test	NC_008463	Chromosome	PA14_44300	gene	3943576	3945141	+	aer
test	NC_008463	Chromosome	PA14_44311	gene	3945179	3946336	-	
test	NC_008463	Chromosome	PA14_44320	gene	3946425	3947057	-	
test	NC_008463	Chromosome	PA14_44340	gene	3947245	3948672	+	ccoN
test	NC_008463	Chromosome	PA14_44350	gene	3948683	3949291	+	ccoO
test	NC_008463	Chromosome	PA1555.1	gene	3949296	3949481	+	
test	NC_008463	Chromosome	PA14_44360	gene	3949479	3950405	+	ccoP
test	NC_008463	Chromosome	PA14_44370	gene	3950769	3952196	+	ccoN
test	NC_008463	Chromosome	PA14_44380	gene	3952211	3952822	+	ccoO
test	NC_008463	Chromosome	PA14_44390	gene	3952819	3953013	+	
test	NC_008463	Chromosome	PA14_44400	gene	3953010	3953966	+	ccoP
test	NC_008463	Chromosome	PA14_44420	gene	3954185	3955600	+	fixG
test	NC_008463	Chromosome	PA14_44430	gene	3955612	3956151	+	
test	NC_008463	Chromosome	PA14_44440	gene	3956148	3958583	+	fixI
test	NC_008463	Chromosome	PA14_44450	gene	3958562	3958771	+	fixS
test	NC_008463	Chromosome	PA14_44460	gene	3958764	3959447	+	
test	NC_008463	Chromosome	PA14_44470	gene	3959575	3960957	+	hemN
test	NC_008463	Chromosome	PA14_44480	gene	3961006	3961473	-	
test	NC_008463	Chromosome	PA14_44490	gene	3961719	3962453	+	anr
test	NC_008463	Chromosome	PA14_44500	gene	3962539	3963087	+	apt
test	NC_008463	Chromosome	PA14_44510	gene	3963327	3964163	+	
test	NC_008463	Chromosome	PA14_44520	gene	3964572	3964940	+	ydgF
test	NC_008463	Chromosome	PA14_44530	gene	3964934	3965263	+	ygdE
test	NC_008463	Chromosome	PA14_44540	gene	3965117	3965971	-	
test	NC_008463	Chromosome	PA14_44560	gene	3966078	3967661	+	
test	NC_008463	Chromosome	PA14_44570	gene	3967658	3968545	+	
test	NC_008463	Chromosome	PA14_44580	gene	3968619	3969158	+	
test	NC_008463	Chromosome	PA14_44590	gene	3969171	3970319	-	
test	NC_008463	Chromosome	PA14_44610	gene	3970442	3971038	-	recR
test	NC_008463	Chromosome	PA14_44620	gene	3971117	3971443	-	
test	NC_008463	Chromosome	PA14_44630	gene	3971489	3973594	-	dnaX
test	NC_008463	Chromosome	PA14_44640	gene	3973631	3974497	+	
test	NC_008463	Chromosome	PA1530.1	gene	3975627	3975767	-	
test	NC_008463	Chromosome	PA14_44650	gene	3975847	3976224	-	
test	NC_008463	Chromosome	PA14_44660	gene	3976270	3978654	-	ligA
test	NC_008463	Chromosome	PA14_44670	gene	3978747	3979616	-	zipA
test	NC_008463	Chromosome	PA14_44680	gene	3979782	3983270	-	smc
test	NC_008463	Chromosome	PA14_44690	gene	3983296	3983955	-	
test	NC_008463	Chromosome	PA14_44700	gene	3984136	3985269	+	alkB2
test	NC_008463	Chromosome	PA14_44710	gene	3985489	3986943	+	xdhA
test	NC_008463	Chromosome	PA14_44740	gene	3986936	3989335	+	xdhB
test	NC_008463	Chromosome	PA14_44760	gene	3989362	3990201	+	
test	NC_008463	Chromosome	PA14_44770	gene	3990271	3991575	+	gda1
test	NC_008463	Chromosome	PA14_44780	gene	3991629	3992408	-	
test	NC_008463	Chromosome	PA14_44800	gene	3992783	3994132	+	
test	NC_008463	Chromosome	PA14_44820	gene	3994374	3994754	-	
test	NC_008463	Chromosome	PA14_44830	gene	3995127	3996053	+	
test	NC_008463	Chromosome	PA14_44840	gene	3996050	3996565	+	
test	NC_008463	Chromosome	PA14_44850	gene	3996583	3997581	+	alc
test	NC_008463	Chromosome	PA14_44860	gene	3997636	3998145	+	allA
test	NC_008463	Chromosome	PA14_44880	gene	3998194	3999471	+	
test	NC_008463	Chromosome	PA14_44890	gene	4000090	4000608	+	hcpA
test	NC_008463	Chromosome	PA14_44900	gene	4000789	4003317	+	
test	NC_008463	Chromosome	PA14_44910	gene	4003314	4005023	+	
test	NC_008463	Chromosome	PA14_44920	gene	4005020	4006162	+	
test	NC_008463	Chromosome	PA14_44930	gene	4006175	4006435	+	
test	NC_008463	Chromosome	PA14_44950	gene	4007119	4008486	+	ygfU
test	NC_008463	Chromosome	PA14_44960	gene	4008578	4008907	-	
test	NC_008463	Chromosome	PA14_44970	gene	4009092	4010087	-	moaA2
test	NC_008463	Chromosome	PA14_44980	gene	4010323	4010973	+	
test	NC_008463	Chromosome	PA14_44990	gene	4011378	4011809	-	
test	NC_008463	Chromosome	PA14_45000	gene	4012138	4013913	+	gcl
test	NC_008463	Chromosome	PA14_45010	gene	4014009	4014791	+	hyi
test	NC_008463	Chromosome	PA14_45020	gene	4014866	4015756	+	glxR
test	NC_008463	Chromosome	PA14_45030	gene	4016053	4017318	+	ttuD
test	NC_008463	Chromosome	PA14_45050	gene	4017320	4018753	+	pykF
test	NC_008463	Chromosome	PA14_45060	gene	4019120	4020034	+	
test	NC_008463	Chromosome	PA14_45070	gene	4020099	4020950	+	
test	NC_008463	Chromosome	PA14_45090	gene	4020937	4021563	+	
test	NC_008463	Chromosome	PA14_45100	gene	4021687	4023342	+	muiA
test	NC_008463	Chromosome	PA14_45110	gene	4023471	4024469	+	cysP
test	NC_008463	Chromosome	PA14_45120	gene	4024551	4024907	-	
test	NC_008463	Chromosome	PA14_45130	gene	4024967	4026202	-	
test	NC_008463	Chromosome	PA14_45150	gene	4026549	4027325	+	
test	NC_008463	Chromosome	PA14_45170	gene	4027729	4028919	+	
test	NC_008463	Chromosome	PA14_45180	gene	4028906	4030144	+	
test	NC_008463	Chromosome	PA14_45190	gene	4030165	4031580	+	
test	NC_008463	Chromosome	PA14_45210	gene	4031588	4032688	-	
test	NC_008463	Chromosome	PA14_45240	gene	4032702	4034069	-	
test	NC_008463	Chromosome	PA14_45250	gene	4034269	4035075	+	
test	NC_008463	Chromosome	PA14_45260	gene	4035079	4035513	-	
test	NC_008463	Chromosome	PA14_45280	gene	4035524	4036747	-	cycH
test	NC_008463	Chromosome	PA14_45290	gene	4036744	4037211	-	ccmH
test	NC_008463	Chromosome	PA14_45300	gene	4037208	4037750	-	ccmG
test	NC_008463	Chromosome	PA14_45310	gene	4037754	4039727	-	ccmF
test	NC_008463	Chromosome	PA14_45330	gene	4039728	4040216	-	ccmE
test	NC_008463	Chromosome	PA14_45340	gene	4040213	4040389	-	
test	NC_008463	Chromosome	PA14_45350	gene	4040386	4041144	-	ccmC
test	NC_008463	Chromosome	PA14_45370	gene	4041267	4041938	-	ccmB
test	NC_008463	Chromosome	PA14_45380	gene	4041935	4042636	-	ccmA
test	NC_008463	Chromosome	PA14_45400	gene	4042922	4044400	+	
test	NC_008463	Chromosome	PA14_45410	gene	4044397	4044732	+	
test	NC_008463	Chromosome	PA14_45430	gene	4045256	4045993	-	
test	NC_008463	Chromosome	PA14_45440	gene	4046127	4046849	-	
test	NC_008463	Chromosome	PA14_45450	gene	4046909	4047325	-	
test	NC_008463	Chromosome	PA14_45460	gene	4047416	4048387	-	
test	NC_008463	Chromosome	PA14_45470	gene	4048496	4049182	+	
test	NC_008463	Chromosome	PA14_45480	gene	4049210	4049617	-	
test	NC_008463	Chromosome	PA14_45500	gene	4049648	4050127	-	cheW
test	NC_008463	Chromosome	PA14_45510	gene	4050173	4051063	-	
test	NC_008463	Chromosome	PA14_45520	gene	4051155	4051943	-	
test	NC_008463	Chromosome	PA14_45540	gene	4052038	4052928	-	motD
test	NC_008463	Chromosome	PA14_45560	gene	4052941	4053681	-	motC
test	NC_008463	Chromosome	PA14_45580	gene	4053770	4054876	-	cheB
test	NC_008463	Chromosome	PA14_45590	gene	4054930	4057191	-	cheA
test	NC_008463	Chromosome	PA14_45610	gene	4057392	4058180	-	cheZ
test	NC_008463	Chromosome	PA14_45620	gene	4058200	4058574	-	cheY
test	NC_008463	Chromosome	PA14_45630	gene	4058676	4059419	-	fliA
test	NC_008463	Chromosome	PA14_45640	gene	4059416	4060258	-	fleN
test	NC_008463	Chromosome	PA14_45660	gene	4060397	4061686	-	flhF
test	NC_008463	Chromosome	PA14_45680	gene	4061770	4063893	-	flhA
test	NC_008463	Chromosome	PA14_45700	gene	4064032	4065393	-	
test	NC_008463	Chromosome	PA14_45710	gene	4065426	4066685	-	
test	NC_008463	Chromosome	PA14_45720	gene	4066758	4067894	-	flhB
test	NC_008463	Chromosome	PA14_45740	gene	4067897	4068673	-	fliR
test	NC_008463	Chromosome	PA14_45760	gene	4068673	4068942	-	fliQ
test	NC_008463	Chromosome	PA14_45770	gene	4068987	4069754	-	fliP
test	NC_008463	Chromosome	PA14_45780	gene	4069751	4070203	-	fliO
test	NC_008463	Chromosome	PA14_45790	gene	4070205	4070678	-	fliN
test	NC_008463	Chromosome	PA14_45800	gene	4070706	4071677	-	fliM
test	NC_008463	Chromosome	PA14_45810	gene	4071685	4072206	-	fliL
test	NC_008463	Chromosome	PA14_45830	gene	4072450	4073733	-	
test	NC_008463	Chromosome	PA14_45840	gene	4073921	4074508	+	
test	NC_008463	Chromosome	PA14_45850	gene	4074520	4074927	+	
test	NC_008463	Chromosome	PA14_45870	gene	4074936	4076381	-	
test	NC_008463	Chromosome	PA14_45880	gene	4076359	4077048	-	
